ticker,name,sector_osebx,last_,buy,sell,tradecount,info,marketcap,profit_today,profit_1wk,profit_1month,profit_ytd,profit_1yr,zip,sector_yahoo,fullTimeEmployees,longBusinessSummary,city,phone,country,companyOfficers,website,maxAge,address1,industry,previousClose,regularMarketOpen,twoHundredDayAverage,trailingAnnualDividendYield,payoutRatio,volume24Hr,regularMarketDayHigh,navPrice,averageDailyVolume10Day,totalAssets,regularMarketPreviousClose,fiftyDayAverage,trailingAnnualDividendRate,open,toCurrency,averageVolume10days,expireDate,yield,algorithm,dividendRate,exDividendDate,beta,circulatingSupply,startDate,regularMarketDayLow,priceHint,currency,regularMarketVolume,lastMarket,maxSupply,openInterest,marketCap,volumeAllCurrencies,strikePrice,averageVolume,priceToSalesTrailing12Months,dayLow,ask,ytdReturn,askSize,volume,fiftyTwoWeekHigh,forwardPE,fromCurrency,fiveYearAvgDividendYield,fiftyTwoWeekLow,bid,tradeable,dividendYield,bidSize,dayHigh,exchange,shortName,longName,exchangeTimezoneName,exchangeTimezoneShortName,isEsgPopulated,gmtOffSetMilliseconds,quoteType,symbol,messageBoardId,market,annualHoldingsTurnover,enterpriseToRevenue,beta3Year,profitMargins,enterpriseToEbitda,52WeekChange,morningStarRiskRating,forwardEps,revenueQuarterlyGrowth,sharesOutstanding,fundInceptionDate,annualReportExpenseRatio,bookValue,sharesShort,sharesPercentSharesOut,fundFamily,lastFiscalYearEnd,heldPercentInstitutions,netIncomeToCommon,trailingEps,lastDividendValue,SandP52WeekChange,priceToBook,heldPercentInsiders,nextFiscalYearEnd,mostRecentQuarter,shortRatio,sharesShortPreviousMonthDate,floatShares,enterpriseValue,threeYearAverageReturn,lastSplitDate,lastSplitFactor,legalType,morningStarOverallRating,earningsQuarterlyGrowth,dateShortInterest,pegRatio,lastCapGain,shortPercentOfFloat,sharesShortPriorMonth,category,fiveYearAverageReturn,logo_url,address2,trailingPE,fax,underlyingSymbol,underlyingExchangeSymbol,headSymbol,uuid,err
BWO,BW Offshore Limited,Energy,32.94,32.92,32.98,207,,5955.54,-0.0138,-0.0272,-0.0078,-0.4419,-0.1229,HM11,Energy,2126.0,"BW Offshore Limited builds, owns, and operates oil and gas floating production, storage, and offloading vessels (FPSOs); and floating, storage, and offloading vessels (FSOs) to the oil and gas industries in the Asia Pacific, the Americas, the European Union, and West Africa. It also offers engineering, procurement, construction, and installation services; and lease and operation services of FPSO units. As of March 8, 2016, the company had a fleet of 14 FPSOs and 1 FSO. It also operates additional two operations and maintenance contracts FPSOs and one new project FPSO. The company was founded in 1982 and is based in Hamilton, Bermuda.",Hamilton,,Bermuda,[],http://www.bwoffshore.com,1.0,Clarendon House,Oil & Gas Equipment & Services,33.4,33.18,31.503667999999998,,0.0,,33.88,,436736.0,,33.4,32.915295,,33.18,,436736.0,,,,0.32,1591056000.0,2.865272,,,32.76,2.0,NOK,77012.0,,,,7498757632.0,,,830560.0,6.3538027,32.76,32.98,,,77012.0,69.212,,,,12.91,32.9,False,0.0095,,33.88,OSL,BW OFFSHORE LTD,BW Offshore Limited,Europe/Oslo,CEST,False,7200000.0,EQUITY,BWO.OL,finmb_26954576,no_market,,6.341,,-0.18548,11.109000000000002,-0.17638034,,,,227648992.0,,,4.217,,,,1577750400.0,0.2165,-233200000.0,-1.1840000000000002,,0.15364361,7.8112397,0.50139,1640908800.0,1585612800.0,,,106798650.0,7484000256.0,,1480636800.0,1:50,,,,,,,,,,,https://logo.clearbit.com/bwoffshore.com,2 Church Street,,,,,,,
BMA,Byggma,Industrials,109.0,104.0,109.0,1,,761.03,0.0187,0.0093,0.09,0.1848,0.2247,4701,Industrials,,"Byggma ASA manufactures and supplies building materials to builders and retailers in the Nordic countries. It offers pre-painted ceilings and wall panels under the Huntonit brand name; I-beams for use in ceilings, walls, and floors in wood-based buildings under the brand name of Masonite; and particle boards, boards, and structural panels for use in buildings, pre painted ceilings, and wall panels under the Forestia brand name. The company also provides home lighting products under the Scan Lamps brand name; doors and windows for new buildings, extensions, or rehabilitation under the brand name of Uldal; a range of lamp and lighting products under the Aneta brand name; and develops, manufactures and distributes MDF panels for walls, ceilings, bathrooms, and kitchens under the brand name of Smartpanel. The company is headquartered in Vennesla, Norway.",Vennesla,47 38 13 71 00,Norway,[],http://www.byggma.no,1.0,Venneslaveien 233,Building Products & Equipment,107.0,109.0,91.728264,0.009345794000000001,0.1558,,109.0,,205.0,,107.0,103.47059,1.0,109.0,,205.0,,,,1.0,1590624000.0,0.5958180000000001,,,109.0,2.0,NOK,5.0,,,,761030400.0,,,1528.0,0.40991953,109.0,109.0,,170100.0,5.0,109.0,,,3.01,66.0,104.0,False,0.0093,38900.0,109.0,OSL,BYGGMA ASA,Byggma ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,BMA.OL,finmb_9391774,no_market,,0.55,,0.024,6.4879999999999995,0.1888889,,,,6981930.0,,,127.596,,,,1577750400.0,0.0602,44549000.0,6.38,,0.15364361,0.8542588,0.94914,1640908800.0,1585612800.0,,,325966.0,1021281024.0,,,,,,-0.177,,,,,,,,https://logo.clearbit.com/byggma.no,Postboks 21,17.084639000000003,,,,,,
CARA,Carasent,Health care,23.7,23.4,23.7,72,,963.02,0.0441,0.1449,0.1449,1.4283,1.8762,,Healthcare,,"Carasent ASA provides cloud-based medical record services to the private and public health care industry in Nordic region. The company develops Webdoc, a cloud based EMR-system; and develops a digital platform for interactive health care to communicate through video, tele and health meetings, chat, and other online channels. It also provides training and consulting services. The company was formerly known as Apptix ASA and changed its name to Carasent ASA in May 2019. The company was founded in 1997 and is based in Oslo, Norway.",Oslo,,Norway,[],http://carasent.com,1.0,c/o Advokatsenteret Kristian,Health Information Services,22.7,22.7,16.180798,,0.0,,24.4,,74095.0,,22.7,20.779411,,22.7,,74095.0,,,,,1525996800.0,0.440766,,,22.6,2.0,NOK,65173.0,,,,963021120.0,,,73119.0,16.51384,22.6,23.7,,,65173.0,24.4,,,,7.5,23.3,False,,,24.4,OSL,CARASENT ASA,Carasent ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,CARA.OL,finmb_4222700,no_market,,15.974,,-0.06305,84.59100000000001,1.695962,,,,40633800.0,,,2.342,,,,1577750400.0,0.05599,-3677000.0,-0.09,,0.15364361,10.119556,0.62675,1640908800.0,1593475200.0,,,15670096.0,931513792.0,,1558569600.0,1:4,,,,,,,,,,,https://logo.clearbit.com/carasent.com,Augusts gate 14,,,,,,,
CLOUD-ME,Cloudberry Clean Energy,Utilities,12.5,12.5,12.7,5,,478.91,0.0,0.0868,0.087,,,0273,Utilities,,"Cloudberry Clean Energy AS operates as a renewable energy company. The company owns, develops, and operates hydropower plants and wind farms in Norway and Sweden. Cloudberry Clean Energy AS was founded in 2017 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.cloudberry.no,1.0,FrOeyas Gate 15,Utilities—Renewable,12.5,12.202,12.818473,,0.0,,12.5,,88152.0,,12.5,12.974706,,12.202,,88152.0,,,,,,,,,12.202,2.0,NOK,11300.0,,,,,,,85294.0,,12.202,12.698,,,11300.0,19.0,,,,10.54,12.5,False,,,12.5,OSL,CLOUDBERRY CLEAN,Cloudberry Clean Energy AS,Europe/Oslo,CEST,False,7200000.0,EQUITY,CLOUD-ME.OL,finmb_657338383,no_market,,1721.451,,0.0,-184.55200000000002,-0.16655552,,,,,,,1.271,,,,1577750400.0,,-2609160.0,-0.687,,0.15364361,9.834776,,1640908800.0,,,,14542165.0,481006240.0,,,,,,,,,,,,,,https://logo.clearbit.com/cloudberry.no,,,,,,,,
COV,ContextVision,Health care,242.0,242.0,245.0,74,LP,1872.29,-0.0163,-0.1004,-0.0547,1.3269,2.3151,111 22,Healthcare,47.0,"ContextVision AB (publ), a medical technology software company, provides image analysis and artificial intelligence software solutions to original equipment manufacturers worldwide. It operates through two segments, Medical Imaging and Digital Pathology. The company offers image enhancement software for 2D/3D/4D ultrasound, radiography, magnetic resonance imaging (MRI), and mammography. Its products include US PLUSView, an image enhancement software product for women's health, general imaging, cardiovascular, and point of care applications; VolarView, an image enhancement software for the handheld ultrasound market segment; GOPiCE, a technology for volumetric image enhancement in real-time; and REALiCE, a volumetric image enhancement and rendering solution for visualization. The company also provides Altumira/Altumira Plus, a solution for various digital radiography systems; GOPView XR2Plus for x-ray systems for human and veterinary examinations; and Orthopedic Package for orthopedic imaging. In addition, it offers GOPView MRI2Plus, an image enhancement solution for MRI; GOPView Mammo3, an image enhancement software for screening and diagnostic mammography; and INIFY Prostate, an AI-based software that outlines and quantifies suspected cancerous areas in a series of prostate biopsies. ContextVision AB (publ) was founded in 1983 and is headquartered in Stockholm, Sweden.",Stockholm,46 87 50 35 50,Sweden,[],http://www.contextvision.com,1.0,Klara Norra Kyrkogata 31,Health Information Services,246.0,245.0,153.43044,,0.0,,248.0,,19776.0,,246.0,255.20588999999998,,245.0,,19776.0,,,,,1212969600.0,1.2932629999999998,,,242.0,2.0,NOK,5871.0,,,,1872293504.0,,,22204.0,,242.0,245.0,,140000.0,5871.0,309.0,930.7693,,,50.5,243.0,False,,140000.0,248.0,OSL,CONTEXTVISION AB,ContextVision AB (publ),Europe/Oslo,CEST,False,7200000.0,EQUITY,COV.OL,finmb_786673,no_market,,,,0.10280999999999998,,2.2156862999999998,,0.26,,7736750.0,,,0.8079999999999999,,,,1577750400.0,0.08879,,-0.033,,0.15364361,299.50494,0.7414,1640908800.0,1593475200.0,,,2043430.0,1903240448.0,,,,,,-0.7,,,,,,,,https://logo.clearbit.com/contextvision.com,,,,,,,,
CRAYON,Crayon Group Holding,Information technology,98.9,98.7,99.0,980,,8033.7,0.0196,0.3187,0.4438,0.9019,2.1003,0484,Technology,1500.0,"Crayon Group Holding ASA, together with its subsidiaries, operates as an IT advisory company in software and digital transformation services. It operates through Software & Cloud Direct, Software & Cloud Channel, Software & Cloud Economics, and Consulting segments. The company offers license management and consultancy services; SAM as a Service, a single hosted managed service that enables its clients to control software and technology assets across their IT environment; and SAM-iQ, which provides a centralized program interface that allows its customers to analyze, review, and manage their SAM environment. It also provides software and cloud economic services, including license management and solutions across large and mid-market enterprises, public sector, and cloud and service provider markets, as well as deployment planning services. In addition, the company offers consulting services in the areas of cloud architecture and deployment solutions, licensing environment optimization and management, security, datacenter systems, infrastructure and networking, backup and data recovery, servers environments, and storage and virtualization solutions; and managed services, such as outsourced license lifecycle management, project management, audit simulation and support, and infrastructure management and support services. Further, it provides training, events, and development programs for IT professionals. It has operations in the Nordics, Europe, the Asia-Pacific, the Middle East and Africa, and the United States. The company is headquartered in Oslo, Norway.",Oslo,47 22 89 10 00,Norway,[],http://www.crayon.com,1.0,Sandakerveien 114A,Information Technology Services,97.0,99.3,59.823914,,0.0,,99.9,,557648.0,,97.0,72.07059,,99.3,,557648.0,,,,,,1.349002,,,96.3,2.0,NOK,232799.0,,,,8027258368.0,,,235821.0,0.5287130999999999,96.3,98.9,,0.0,232799.0,102.8,92.4299,,,29.8,98.7,False,,0.0,99.9,OSL,CRAYON GROUP HLD,Crayon Group Holding ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,CRAYON.OL,finmb_46100086,no_market,,0.499,,-0.00343,43.67100000000001,1.9393939999999998,,1.07,,81165400.0,,,8.798,,,,1577750400.0,0.21603000000000003,-52075000.0,-0.691,,0.15364361,11.241191,0.60696,1640908800.0,1585612800.0,,,34221159.0,7578095616.0,,,,,,,,,,,,,,https://logo.clearbit.com/crayon.com,,,,,,,,
DNB,DNB,Financials,145.05,145.0,145.1,772,,226356.82,0.0003,0.0215,-0.008199999999999999,-0.1155,-0.0048,0191,Financial Services,9020.0,"DNB ASA provides various banking products and services for retail and corporate customers in Norway and internationally. The company offers savings and investment products, including saving accounts, home savings products, equities, retirement savings, fixed rate deposits, exchange traded products, bonds and commercial papers, and asset management services; and loans, such as home mortgages, car and consumer loans, trade finance, and export financing, as well as overdraft facilities, bank guarantees, and leasing and factoring services. It also provides various cards; a range of insurance products comprising car, boat, motor vehicle, household contents, home, holiday home, travel, and life insurance products, as well as pet insurance for cats and dogs; and pension plans. In addition, the company offers investment banking advisory and financing services, such as mergers and acquisitions, and equity and debt capital markets for corporations and private equity firms; and foreign exchange and treasury, cash management, research, commodities, equities, corporate finance, interest rates, securities, real estate broking, and internet and mobile banking services. It offers its products and services to various sectors, including energy; financial institutions; healthcare; manufacturing; packaging and forest products; seafood; shipping, offshore, and logistics; and telecom, media, and technology. The company distributes its products and services through its branches, in-store postal and banking outlets, and post office counters. DNB ASA was founded in 1822 and is headquartered in Oslo, Norway.",Oslo,,Norway,[],http://www.dnb.no,1.0,Dronning Eufemias gate 30,Banks—Regional,145.0,145.0,134.05406000000002,0.062068965,0.0,,145.65,,1314406.0,,145.0,139.7897,9.0,145.0,,1314406.0,,,,,1588118400.0,0.9756090000000001,,,144.4,2.0,NOK,183906.0,,,,224881180672.0,,,2709227.0,4.6046352,144.4,145.1,,246400.0,183906.0,178.1,9.747983999999999,,,94.26,145.05,False,,327700.0,145.65,OSL,DNB ASA,DNB ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DNB.OL,finmb_9778651,no_market,,19.933,,0.43046,,-0.024554252999999998,,14.88,,1550370048.0,,,154.097,,,,1577750400.0,0.37327,19740000256.0,12.557,,0.15364361,0.94129026,0.42226002,1640908800.0,1593475200.0,,,889201447.0,973476397056.0,,,,,,-0.182,,,,,,,,https://logo.clearbit.com/dnb.no,BjÃ¸rvika,11.551326,,,,,,
DNO,DNO,Energy,5.73,5.72,5.73,362,,5593.13,-0.0097,-0.0195,-0.0472,-0.5044,-0.4777,0250,Energy,1318.0,"DNO ASA engages in the exploration, development, and production of oil and gas assets in the Middle East and the North Sea. Its flagship project is the Tawke field that is located in the Kurdistan region of Iraq. As of December 31, 2019, its proven reserves consisted of 205.6 million barrels of oil equivalent (MMboe); proven and probable reserves included 344.8 MMboe; and proven, probable, and possible reserves consisted of 539.9 MMboe. The company was founded in 1971 and is headquartered in Oslo, Norway.",Oslo,47 23 23 84 80,Norway,[],http://www.dno.no,1.0,Dokkveien 1,Oil & Gas E&P,5.79,5.79,5.596036,0.007599309,,,5.846,,5724481.0,,5.79,5.919176599999999,0.044000000000000004,5.79,,5724481.0,,,,0.4,1571961600.0,1.96806,,,5.7,2.0,NOK,1060509.0,,,,5593133056.0,,,8176500.0,7.176203699999999,5.7,5.734,,728400.0,1060509.0,14.755,17.375757,,,2.5,5.724,False,0.0686,162000.0,5.846,OSL,DNO ASA,DNO ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DNO.OL,finmb_878127,no_market,,8.062000000000001,,-0.19066,19.729,-0.5113924,,0.33,,975433024.0,,,0.988,,,,1577750400.0,0.14917,-148600000.0,-0.15,,0.15364361,5.803644,0.40448,1640908800.0,1593475200.0,,,536593797.0,6283739648.0,,1150416000.0,4:1,,,,,,,,,,,https://logo.clearbit.com/dno.no,Aker Brygge,,47 23 23 84 81,,,,,
DOF,DOF,Energy,0.62,0.61,0.62,17,,189.89,0.0283,0.0115,0.0335,-0.607,-0.7843000000000001,5392,Energy,3440.0,"DOF ASA, together with its subsidiaries, owns and operates a fleet of offshore vessels worldwide. The company operates through three segments: Platform Supply Vessel (PSV), Anchor Handling Tug Supply Vessel (AHTS), and Subsea Vessel and Subsea Engineering. It operates a fleet of PSVs that are used to transport oilfield products and supplies to offshore drilling and production facilities; AHTS used to set anchors for drilling rigs, and tow mobile drilling rigs and equipment from one location to another; and subsea vessels used for a range of subsea services. The company also provides subsea services comprising project management, engineering, construction and installation, life-of-field, decommissioning/field abandonment, and survey and positioning, as well as inspection, repair, and maintenance services. In addition, it offers marine management services, such as crewing, chartering, mobilization, maintenance, refurbishment, projects and new building, and compliance services. As of December 31, 2019, the company operated a fleet of 67 vessels, including 16 PSVs, 20 AHTSs, and 31 subsea/construction vessels, as well as 72 remote operated vehicles and 2 autonomous underwater vehicles. It operates in Brazil, the United Kingdom, Australia, Norway, Canada, the United States, Guyana, the Philippines, Angola, Argentina, and internationally. The company was founded in 1981 and is headquartered in StorebÃ¸, Norway.",StorebÃ¸,47 56 18 10 00,Norway,[],http://www.dof.no,1.0,Alfabygget,Oil & Gas Equipment & Services,0.6,0.61,0.82653624,,0.0,,0.62,,1523351.0,,0.6,0.59191173,,0.61,,1523351.0,,,,,1242432000.0,1.937862,,,0.61,4.0,NOK,92632.0,,,,189889776.0,,,805859.0,0.028658282,0.61,0.617,,4700000.0,92632.0,3.2,0.7258823,,,0.5,0.61,False,,1357000.0,0.62,OSL,DOF ASA,DOF ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,DOF.OL,finmb_884333,no_market,,2.9760000000000004,,-0.97329,10.206,-0.8076923,,0.85,,307763008.0,,,-1.2830000000000001,,,,1577750400.0,0.04079,-6448999936.0,-20.38,,0.15364361,,0.57965,1640908800.0,1585612800.0,,,108581786.0,19718658048.0,,1527206400.0,1:10,,,,,,,,,,,https://logo.clearbit.com/dof.no,,,47 56 18 10 06,,,,,
EAM,EAM Solar,Utilities,12.5,12.6,12.85,6,,85.65,-0.0385,-0.0272,-0.0458,0.0684,-0.4318,0287,Utilities,,"EAM Solar ASA acquires, owns, and operates solar power plants in Europe. The company sells electricity under long-term fixed price sales contracts. It owns and operates four power plants with a combined installed capacity of 4.0 MW in Italy. The company was founded in 2011 and is based in Oslo, Norway.",Oslo,47 91 61 10 09,Norway,[],http://www.eamsolar.no,1.0,Dronningen 1,Utilities—Renewable,13.0,12.75,12.257536,,0.0,,12.8,,6973.0,,13.0,13.108823999999998,,12.75,,6973.0,,,,,1399852800.0,0.667828,,,12.5,2.0,NOK,10022.0,,,,85652624.0,,,12254.0,,12.5,12.85,,,10022.0,22.8,,,,6.66,12.6,False,,,12.8,OSL,EAM SOLAR ASA,EAM Solar ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EAM.OL,finmb_142079547,no_market,,,,0.89206004,,-0.40909094,,,,6852210.0,,,,,,,1577750400.0,0.28467,,,,0.15364361,,0.42780998,1640908800.0,1585612800.0,,,3791191.0,89078728.0,,,,,,,,,,,,,,https://logo.clearbit.com/eamsolar.no,,,,,,,,
EIOF,Eidesvik Offshore,Energy,3.16,2.98,3.14,5,,196.39,0.0676,0.0128,-0.0424,-0.3969,-0.3471,5443,Energy,514.0,"Eidesvik Offshore ASA operates as a shipping company. It operates through Seismic, Subsea/Offshore Wind, Platform Supply, and Other segments. The company delivers shipping services to customers who produce seismic data; subsea inspection, maintenance, repair, and construction services for subsea work in the oil industry; and shipping services the offshore oil industry. It operates 6 large supply and one smaller supply vessels; a fleet of 4 vessels related to seismic; and a fleet of 4 vessels related to subsea/wind. The company is headquartered in BÃ¸mlo, Norway. Eidesvik Offshore ASA is a subsidiary of Eidesvik Invest AS.",BÃ¸mlo,47 53 44 80 00,Norway,[],http://www.eidesvik.no,1.0,Vestvikveien 1,Oil & Gas Equipment & Services,2.96,3.0,3.8555796,,0.0,,3.16,,45624.0,,2.96,3.2647060000000003,,3.0,,45624.0,,,,,1400198400.0,0.780487,,,3.0,4.0,NOK,12800.0,,,,196394000.0,,,18595.0,0.32003194,3.0,3.14,,,12800.0,6.12,,,,2.9,2.98,False,,,3.16,OSL,EIDESVIK OFFSHORE,Eidesvik Offshore ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EIOF.OL,finmb_22071229,no_market,,3.5180000000000002,,-1.10569,12.899000000000001,-0.43726236,,,,62150000.0,,,10.307,,,,1577750400.0,0.05849,-678529984.0,-10.921,,0.15364361,0.30658776,0.7988,1640908800.0,1585612800.0,,,11241070.0,2158699008.0,,,,,,,,,,,,,,https://logo.clearbit.com/eidesvik.no,,,,,,,,
EMGS,Electromagnetic Geoservices,Energy,0.68,0.65,0.68,18,,88.93,-0.0543,-0.0423,-0.1819,-0.6751,-0.6870999999999999,7041,Energy,131.0,"Electromagnetic Geoservices ASA, together with its subsidiaries, provides electromagnetic (EM) surveying services to the offshore oil and gas exploration industry. It is involved in the planning, acquisition, processing, modelling, interpretation, and integration of EM data. The company uses its patented electromagnetic survey method to find hydrocarbons in offshore reservoirs. Its products and services include imaging and interpretation, consultancy, magnetotelluric survey, training, and controlled-source electromagnetic surveying services. Electromagnetic Geoservices ASA has operations in Europe, the Middle East, Africa, Norway, North and South America, Asia, and the Pacific Ocean. The company was founded in 2002 and is headquartered in Trondheim, Norway.",Trondheim,,Norway,[],http://www.emgs.com,1.0,Stiklestadveien 1,Oil & Gas Equipment & Services,0.718,0.695,0.9099638000000001,,0.0,,0.695,,140597.0,,0.718,0.74835294,,0.695,,140597.0,,,,,,2.6556319999999998,,,0.642,4.0,NOK,80490.0,,,,88928632.0,,,486466.0,1.1073446000000002,0.642,0.679,,,80490.0,2.85,,,,0.5,0.653,False,,,0.695,OSL,ELECTROMAGNETIC GE,Electromagnetic Geoservices ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,EMGS.OL,finmb_10654493,no_market,,1.611,,0.08489,3.9219999999999997,-0.6736364,,,,130970000.0,,,-0.002,,,,1577750400.0,0.013819999999999999,6817000.0,0.047,,0.15364361,,0.59531,1640908800.0,1593475200.0,,,54838319.0,129347240.0,,1467331200.0,1:40,,,,,,,,,,,https://logo.clearbit.com/emgs.com,,14.446810000000001,,,,,,
ELE,Element,Materials,5.02,5.02,5.06,16,,94.87,-0.0328,-0.07719999999999999,0.0,-0.0922,2.0078,0250,Basic Materials,2.0,"Element ASAengages  acquisition and development of mineral resources. It holds interests in the nickel-cobalt-mineralized areas on the island of Mindoro in the Philippines. The company's main assets are currently the Mindoro Nickel Project, PALCapital Ventures. The company was formerly known as Intex Resources ASA and changed its name to Element ASA in October 2017. Element ASA was incorporated in 1996 and is headquartered in Oslo, Norway.",Oslo,47 23 08 23 08,Norway,[],http://www.elementasa.com,1.0,Grundingen 2,Other Industrial Metals & Mining,5.19,5.3,4.506210299999999,,0.0,,5.3,,197903.0,,5.19,5.300294,,5.3,,197903.0,,,,,,3.890824,,,5.0,2.0,NOK,29531.0,,,,94875992.0,,,851580.0,608.17944,5.0,5.06,,0.0,29531.0,9.5,,,,1.6,5.02,False,,0.0,5.3,OSL,ELEMENT ASA,Element ASA,Europe/Oslo,CEST,False,7200000.0,EQUITY,ELE.OL,finmb_22929109,no_market,,706.423,,0.0,-37.854,2.0017351999999997,,,,18899600.0,,,0.22899999999999998,,,,1577750400.0,0.00629,-5625000.0,-0.457,,0.15364361,21.921395999999998,0.28688,1640908800.0,1585612800.0,,,11864880.0,110202000.0,,1556150400.0,1:20,,,,,,,,,,,https://logo.clearbit.com/elementasa.com,,,,,,,,
